abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_query,task_category,tier,venue,year
,,,,D. Anastasiu; J. Gaul; Maria Vazhaeparambil; Meha Gaba; Prajval Sharma,"@Article{Anastasiu2020EfficientCM, author = {D. Anastasiu and J. Gaul and Maria Vazhaeparambil and Meha Gaba and Prajval Sharma}, booktitle = {Journal of Big Data Analytics in Transportation}, journal = {Journal of Big Data Analytics in Transportation}, pages = {235 - 250}, title = {Efficient City-Wide Multi-Class Multi-Movement Vehicle Counting: A Survey}, volume = {2}, year = {2020} }",7,,Review,10.1007/s42421-020-00026-9,Computer Science,0,,False,,,,,Efficient City-Wide Multi-Class Multi-Movement Vehicle Counting: A Survey,https://www.semanticscholar.org/paper/d0c9ad1e3788537462f83c0831932e7499bdd6cd,Collected from Semantic Scholar API.,S2_d0c9ad1e3788537462f83c0831932e7499bdd6cd,74,,2020-11-22,d0c9ad1e3788537462f83c0831932e7499bdd6cd,https://www.semanticscholar.org/paper/d0c9ad1e3788537462f83c0831932e7499bdd6cd,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,Journal of Big Data Analytics in Transportation,2020
"Conventional livestock counting methods are tedious, time-consuming, and labor-intensive for farmers, which makes counting an irregular task. This inability to constantly monitor stock numbers gives farm rustlers sufficient time to steal farm animals and hence leads to a significant financial loss annually. To overcome this issue, research using unmanned aerial vehicles (UAVs) in pastoral farming is growing progressively since the last decade, but their use is still limited to some extent. This research article gives a detailed analysis of the existing hardware-based and software-based methods. The impact of shifting from current methods to a UAV-based system is discussed using the findings of research articles, and algorithms for object detection in images and tracking in videos are also analyzed. The article concludes that there are still unexplored practical uses of UAV in pastoral farming for monitoring, counting, and tracking farm animals, especially in countries like New Zealand, where pastoral products cover a major portion of export revenue.",,,,Farah Sarwar; T. Pasang; Anthony Griffin; Saeed-ur-rehman,"@Article{Sarwar2020SurveyOL, author = {Farah Sarwar and T. Pasang and Anthony Griffin and Saeed-ur-rehman}, booktitle = {Nusantara Science and Technology Proceedings}, journal = {Nusantara Science and Technology Proceedings}, title = {Survey of Livestock Counting and Tracking Methods}, year = {2020} }",4,,Review,10.11594/nstp.2020.0523,Computer Science,0,,True,,,http://nstproceeding.com/index.php/nuscientech/article/download/255/252,,Survey of Livestock Counting and Tracking Methods,https://www.semanticscholar.org/paper/f1fa115d0faf8ae62ebeb81bafba7b53d19640c0,Collected from Semantic Scholar API.,S2_f1fa115d0faf8ae62ebeb81bafba7b53d19640c0,39,,2020-11-01,f1fa115d0faf8ae62ebeb81bafba7b53d19640c0,https://www.semanticscholar.org/paper/f1fa115d0faf8ae62ebeb81bafba7b53d19640c0,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,Nusantara Science and Technology Proceedings,2020
,,,,S. A. M. Saleh; S. A. Suandi; H. Ibrahim,"@Article{Saleh2015RecentSO, author = {S. A. M. Saleh and S. A. Suandi and H. Ibrahim}, booktitle = {Engineering applications of artificial intelligence}, journal = {Eng. Appl. Artif. Intell.}, pages = {103-114}, title = {Recent survey on crowd density estimation and counting for visual surveillance}, volume = {41}, year = {2015} }",206,,JournalArticle; Review,10.1016/j.engappai.2015.01.007,Computer Science,8,,False,,,,,Recent survey on crowd density estimation and counting for visual surveillance,https://www.semanticscholar.org/paper/7f66b381db522816a4ca374bf4578d598e373a0d,Collected from Semantic Scholar API.,S2_7f66b381db522816a4ca374bf4578d598e373a0d,98,,2015-05-01,7f66b381db522816a4ca374bf4578d598e373a0d,https://www.semanticscholar.org/paper/7f66b381db522816a4ca374bf4578d598e373a0d,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,Engineering applications of artificial intelligence,2015
"A typical camera trap survey may produce millions of images that require slow, expensive manual review. Consequently, critical conservation questions may be answered too slowly to support decision‐making. Recent studies demonstrated the potential for computer vision to dramatically increase efficiency in image‐based biodiversity surveys; however, the literature has focused on projects with a large set of labelled training images, and hence many projects with a smaller set of labelled images cannot benefit from existing machine learning techniques. Furthermore, even sizable projects have struggled to adopt computer vision methods because classification models overfit to specific image backgrounds (i.e. camera locations). In this paper, we combine the power of machine intelligence and human intelligence via a novel active learning system to minimize the manual work required to train a computer vision model. Furthermore, we utilize object detection models and transfer learning to prevent overfitting to camera locations. To our knowledge, this is the first work to apply an active learning approach to camera trap images. Our proposed scheme can match state‐of‐the‐art accuracy on a 3.2 million image dataset with as few as 14,100 manual labels, which means decreasing manual labelling effort by over 99.5%. Our trained models are also less dependent on background pixels, since they operate only on cropped regions around animals. The proposed active deep learning scheme can significantly reduce the manual labour required to extract information from camera trap images. Automation of information extraction will not only benefit existing camera trap projects, but can also catalyse the deployment of larger camera trap arrays.",,1910.09716,,M. S. Norouzzadeh; Dan Morris; Sara Beery; Neel Joshi; N. Jojic; J. Clune,"@Article{Norouzzadeh2019ADA, author = {M. S. Norouzzadeh and Dan Morris and Sara Beery and Neel Joshi and N. Jojic and J. Clune}, booktitle = {Methods in Ecology and Evolution}, journal = {Methods in Ecology and Evolution}, pages = {150 - 161}, title = {A deep active learning system for species identification and counting in camera trap images}, volume = {12}, year = {2019} }",210,,JournalArticle; Review,10.1111/2041-210x.13504,Computer Science; Engineering; Mathematics,14,,True,,,https://authors.library.caltech.edu/records/h4tvr-11874/files/MethodsEcolEvol_2020-Norouzzadeh.pdf?download=1,,A deep active learning system for species identification and counting in camera trap images,https://www.semanticscholar.org/paper/27e14ee45d7f3ca5b20889899c7e956a606e5d3c,Collected from Semantic Scholar API.,S2_27e14ee45d7f3ca5b20889899c7e956a606e5d3c,50,,2019-10-22,27e14ee45d7f3ca5b20889899c7e956a606e5d3c,https://www.semanticscholar.org/paper/27e14ee45d7f3ca5b20889899c7e956a606e5d3c,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,Methods in Ecology and Evolution,2019
"In recent times, we have seen a massive rise in vision-based applications, such as video anomaly detection, motion detection, object tracking, people counting, etc. Most of these tasks are well defined, with a clear idea of the goal, along with proper datasets and evaluation procedures. However, perimeter intrusion detection (PID), which is one of the major tasks in visual surveillance, still needs to be formally defined. A perimeter intrusion detection system (PIDS) aims to detect the presence of an unauthorized object in a protected outdoor site during a certain time. Existing works vaguely define a PIDS, and this has a direct impact on the evaluation of methods. In this paper, we mathematically define it. We review the existing methods, datasets and evaluation protocols based on this definition. Furthermore, we provide a suitable evaluation protocol for real-life application. Finally, we evaluate the existing systems on available datasets using different evaluation schemes and metrics.",,,,D. Lohani; C. Crispim; Quentin Barthélemy; Sarah Bertrand; Lionel Robinault; L. Tougne,"@Article{Lohani2022PerimeterID, author = {D. Lohani and C. Crispim and Quentin Barthélemy and Sarah Bertrand and Lionel Robinault and L. Tougne}, booktitle = {Italian National Conference on Sensors}, journal = {Sensors (Basel, Switzerland)}, title = {Perimeter Intrusion Detection by Video Surveillance: A Survey}, volume = {22}, year = {2022} }",25,,Review; JournalArticle,10.3390/s22093601,Medicine; Computer Science,1,,True,,,https://www.mdpi.com/1424-8220/22/9/3601/pdf?version=1652156163,,Perimeter Intrusion Detection by Video Surveillance: A Survey,https://www.semanticscholar.org/paper/a4684fc46a02366f96b483160064ba902972b103,Collected from Semantic Scholar API.,S2_a4684fc46a02366f96b483160064ba902972b103,82,,2022-05-01,a4684fc46a02366f96b483160064ba902972b103,https://www.semanticscholar.org/paper/a4684fc46a02366f96b483160064ba902972b103,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,Italian National Conference on Sensors,2022
"Monitoring marine contamination by floating litter can be particularly challenging since debris are continuously moving over a large spatial extent pushed by currents, waves, and winds. Floating litter contamination have mostly relied on opportunistic surveys from vessels, modeling and, more recently, remote sensing with spectral analysis. This study explores how a low-cost commercial unmanned aircraft system equipped with a high-resolution RGB camera can be used as an alternative to conduct floating litter surveys in coastal waters or from vessels. The study compares different processing and analytical strategies and discusses operational constraints. Collected UAS images were analyzed using three different approaches: (i) manual counting (MC), using visual inspection and image annotation with object counts as a baseline; (ii) pixel-based detection, an automated color analysis process to assess overall contamination; and (iii) machine learning (ML), automated object detection and identification using state-of-the-art convolutional neural network (CNNs). Our findings illustrate that MC still remains the most precise method for classifying different floating objects. ML still has a heterogeneous performance in correctly identifying different classes of floating litter; however, it demonstrates promising results in detecting floating items, which can be leveraged to scale up monitoring efforts and be used in automated analysis of large sets of imagery to assess relative floating litter contamination.",,,,S. Almeida; Marko Radeta; T. Kataoka; J. Canning‐Clode; M. Pais; Rúben Freitas; J. Monteiro,"@Article{Almeida2022DesigningUA, author = {S. Almeida and Marko Radeta and T. Kataoka and J. Canning‐Clode and M. Pais and Rúben Freitas and J. Monteiro}, booktitle = {Remote Sensing}, journal = {Remote. Sens.}, pages = {84}, title = {Designing Unmanned Aerial Survey Monitoring Program to Assess Floating Litter Contamination}, volume = {15}, year = {2022} }",16,,JournalArticle; Review,10.3390/rs15010084,Computer Science,0,,True,,,https://www.mdpi.com/2072-4292/15/1/84/pdf?version=1672805250,,Designing Unmanned Aerial Survey Monitoring Program to Assess Floating Litter Contamination,https://www.semanticscholar.org/paper/84ea6302be8b97417dbb61d529b3de3dffd23e77,Collected from Semantic Scholar API.,S2_84ea6302be8b97417dbb61d529b3de3dffd23e77,96,,2022-12-23,84ea6302be8b97417dbb61d529b3de3dffd23e77,https://www.semanticscholar.org/paper/84ea6302be8b97417dbb61d529b3de3dffd23e77,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,Remote Sensing,2022
"Estimating animal populations by direct counting is an essential component of wildlife conservation and management. However, conventional approaches (i.e., ground survey and aerial survey) have intrinsic constraints. Advances in image data capture and processing provide new opportunities for using applied remote sensing to count animals. Previous studies have demonstrated the feasibility of using very high resolution multispectral satellite images for animal detection, but to date, the practicality of detecting animals from space using panchromatic imagery has not been proven. This study demonstrates that it is possible to detect and count large mammals (e.g., wildebeests and zebras) from a single, very high resolution GeoEye-1 panchromatic image in open savanna. A novel semi-supervised object-based method that combines a wavelet algorithm and a fuzzy neural network was developed. To discern large mammals from their surroundings and discriminate between animals and non-targets, we used the wavelet technique to highlight potential objects. To make full use of geometric attributes, we carefully trained the classifier, using the adaptive-network-based fuzzy inference system. Our proposed method (with an accuracy index of 0.79) significantly outperformed the traditional threshold-based method (with an accuracy index of 0.58) detecting large mammals in open savanna.",,,,Yifei Xue; Tiejun Wang; A. Skidmore,"@Article{Xue2017AutomaticCO, author = {Yifei Xue and Tiejun Wang and A. Skidmore}, booktitle = {Remote Sensing}, journal = {Remote. Sens.}, pages = {878}, title = {Automatic Counting of Large Mammals from Very High Resolution Panchromatic Satellite Imagery}, volume = {9}, year = {2017} }",61,,JournalArticle; Review,10.3390/rs9090878,Computer Science; Geology,2,,True,,,https://www.mdpi.com/2072-4292/9/9/878/pdf?version=1503492608,,Automatic Counting of Large Mammals from Very High Resolution Panchromatic Satellite Imagery,https://www.semanticscholar.org/paper/d41aec55850f8731e9d94c165918d9b3d99e7b32,Collected from Semantic Scholar API.,S2_d41aec55850f8731e9d94c165918d9b3d99e7b32,99,,2017-08-23,d41aec55850f8731e9d94c165918d9b3d99e7b32,https://www.semanticscholar.org/paper/d41aec55850f8731e9d94c165918d9b3d99e7b32,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,Remote Sensing,2017
"A reliable method to estimate population sizes of wild turkeys (Meleagris gallopavo) using unmanned aerial vehicles and thermal video imaging data collected at several field sites in Texas is described. Automating the data processing of airborne survey videos provides a fast and reproducible way to count wild turkeys for wildlife management and conservation. A deep learning semantic segmentation pipeline is developed to detect and count roosting Rio-Grande wild turkeys (M.g. intermedia) which appear as small faint objects in drone-based thermal IR videos. The proposed approach to detect roosting turkeys that appear as small objects, relies on Mask R-CNN, a deep architecture semantic segmentation algorithm. This is followed by a post-processing data association and filtering (DAF) process for counting the number of roosting birds. DAF was used to eliminate false positives like rocks and other small bright objects, which often have noisy detections across temporally adjacent video frames, that can be filtered using appearance association and distance-based gating across time. Transfer learning was used to train the Mask R-CNN network by initializing using ImageNet weights. Drone-based thermal IR videos are extremely challenging due to the complexity of the natural environment including weather effects, occlusion of birds, terrain, trees, complex tree shapes, rocks, water and thermal inversion. The transect videos were collected at night at several times and altitudes to optimize data collection opportunities without disturbing the roosting turkeys. Preliminary performance evaluation using 280 video frames is promising.",,,,Yasmin M. Kassim; Michael E. Byrne; Cristy G. Burch; Kevin Mote; Jason B. Hardin; D. Larsen; K. Palaniappan,"@Article{Kassim2020SmallOB, author = {Yasmin M. Kassim and Michael E. Byrne and Cristy G. Burch and Kevin Mote and Jason B. Hardin and D. Larsen and K. Palaniappan}, booktitle = {IMAWM}, pages = {1-8}, title = {Small Object Bird Detection in Infrared Drone Videos Using Mask R-CNN Deep Learning}, year = {2020} }",14,,JournalArticle; Review,10.2352/issn.2470-1173.2020.8.imawm-085,Computer Science,0,,False,,,,,Small Object Bird Detection in Infrared Drone Videos Using Mask R-CNN Deep Learning,https://www.semanticscholar.org/paper/66da28cbdfc46c67ee45c912a87d5893921343e0,Collected from Semantic Scholar API.,S2_66da28cbdfc46c67ee45c912a87d5893921343e0,0,,2020-01-26,66da28cbdfc46c67ee45c912a87d5893921343e0,https://www.semanticscholar.org/paper/66da28cbdfc46c67ee45c912a87d5893921343e0,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,IMAWM,2020
"Automated object detection and crowd density estimation are popular and important area in visual surveillance research. The last decades witnessed many significant research in this field however, it is still a challenging problem for automatic visual surveillance. The ever increase in research of the field of crowd dynamics and crowd motion necessitates a detailed and updated survey of different techniques and trends in this field. This paper presents a survey on crowd detection and crowd density estimation from moving platform and surveys the different methods employed for this purpose. This review category and delineates several detections and counting estimation methods that have been applied for the examination of scenes from static and moving platforms.",,,,Huma Chaudhry; M. Rahim; T. Saba; A. Rehman,"@Article{Chaudhry2019CrowdDA, author = {Huma Chaudhry and M. Rahim and T. Saba and A. Rehman}, booktitle = {Int. J. Comput. Vis. Robotics}, journal = {Int. J. Comput. Vis. Robotics}, pages = {228-259}, title = {Crowd detection and counting using a static and dynamic platform: state of the art}, volume = {9}, year = {2019} }",3,,JournalArticle; Review,10.1504/ijcvr.2019.099435,Computer Science,0,,True,,,https://vuir.vu.edu.au/39757/1/A_review_on_crowd_detection_and_counting_using_a_static_and_dynamic.pdf,,Crowd detection and counting using a static and dynamic platform: state of the art,https://www.semanticscholar.org/paper/dfc4ce79607a2e201ec4bbc83bca56d94cf5a199,Collected from Semantic Scholar API.,S2_dfc4ce79607a2e201ec4bbc83bca56d94cf5a199,0,,2019-04-16,dfc4ce79607a2e201ec4bbc83bca56d94cf5a199,https://www.semanticscholar.org/paper/dfc4ce79607a2e201ec4bbc83bca56d94cf5a199,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,Int. J. Comput. Vis. Robotics,2019
,,,,Varshali Jaiswal; Varsha Sharma; S. Varma,"@Inproceedings{Jaiswal2018ComparativeAO, author = {Varshali Jaiswal and Varsha Sharma and S. Varma}, title = {Comparative Analysis of CCTV Video Image Processing Techniques and Application: A Survey}, year = {2018} }",6,,Review,,,0,,False,,,,,Comparative Analysis of CCTV Video Image Processing Techniques and Application: A Survey,https://www.semanticscholar.org/paper/b8d8616a5f200cd41372662d74d10010688b6dbc,Collected from Semantic Scholar API.,S2_b8d8616a5f200cd41372662d74d10010688b6dbc,59,,,b8d8616a5f200cd41372662d74d10010688b6dbc,https://www.semanticscholar.org/paper/b8d8616a5f200cd41372662d74d10010688b6dbc,Semantic Scholar,QUERY:survey_taxonomy:object counting survey,Semantic Scholar metadata,,,2018
Abstract Visual transect counting of large‐bodied fish using artificial light at night in a shallow littoral zone (<1 m water depth) is introduced as a complementary survey method for fishes such as common bream Abramis brama and northern pike Esox lucius that are under‐represented in standard gillnet surveys. The results suggest that transect counting at night and applying necessary corrections for environmental variables could provide a simple and repeatable method to assess the presence and abundance of large‐bodied fishes in lakes with satisfactory water clarity.,,,,Aatu Turunen; Niko Lappalainen; Hannu Huuskonen; A. Vainikka,"@Article{Turunen2024CountingFA, author = {Aatu Turunen and Niko Lappalainen and Hannu Huuskonen and A. Vainikka}, booktitle = {Journal of Fish Biology}, journal = {Journal of Fish Biology}, pages = {975 - 979}, title = {Counting fish at night using artificial light: transect survey of common bream Abramis brama and northern pike Esox lucius abundance as an example}, volume = {106}, year = {2024} }",1,,JournalArticle; Review,10.1111/jfb.15988,Medicine,0,,True,,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jfb.15988,,Counting fish at night using artificial light: transect survey of common bream Abramis brama and northern pike Esox lucius abundance as an example,https://www.semanticscholar.org/paper/a49e62d6c4942d553c5d7dffdfa1ac707a2c586a,Collected from Semantic Scholar API.,S2_a49e62d6c4942d553c5d7dffdfa1ac707a2c586a,36,,2024-11-12,a49e62d6c4942d553c5d7dffdfa1ac707a2c586a,https://www.semanticscholar.org/paper/a49e62d6c4942d553c5d7dffdfa1ac707a2c586a,Semantic Scholar,QUERY:survey_taxonomy:visual counting survey,Semantic Scholar metadata,,Journal of Fish Biology,2024
,,,,Amaziasizamoria Jumail; T. Liew; M. Salgado-Lynn; K. Fornace; Danica J. Stark,"@Article{Jumail2020ACE, author = {Amaziasizamoria Jumail and T. Liew and M. Salgado-Lynn and K. Fornace and Danica J. Stark}, booktitle = {Primates}, journal = {Primates}, pages = {143 - 151}, title = {A comparative evaluation of thermal camera and visual counting methods for primate census in a riparian forest at the Lower Kinabatangan Wildlife Sanctuary (LKWS), Malaysian Borneo}, volume = {62}, year = {2020} }",15,,JournalArticle; Review,10.1007/s10329-020-00837-y,Geography; Medicine,0,,False,,,,,"A comparative evaluation of thermal camera and visual counting methods for primate census in a riparian forest at the Lower Kinabatangan Wildlife Sanctuary (LKWS), Malaysian Borneo",https://www.semanticscholar.org/paper/e8d3d3ec0cdd47db61965a81bedf7cab639f663f,Collected from Semantic Scholar API.,S2_e8d3d3ec0cdd47db61965a81bedf7cab639f663f,33,,2020-06-22,e8d3d3ec0cdd47db61965a81bedf7cab639f663f,https://www.semanticscholar.org/paper/e8d3d3ec0cdd47db61965a81bedf7cab639f663f,Semantic Scholar,QUERY:survey_taxonomy:visual counting survey,Semantic Scholar metadata,,Primates,2020
