abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relation,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_paper_id,source_paper_title,source_query,task_category,tier,venue,year
"Object counting has achieved remarkable success on visible instances, yet state-of-the-art (SOTA) methods fail under occlusion. This failure stems from a fundamental architectural limitation where backbone networks encode occluding surfaces rather than target objects, thereby corrupting the feature representations required for accurate enumeration. To address this, we present CountOCC, an amodal counting framework that explicitly reconstructs occluded object features through hierarchical multimodal guidance. Rather than accepting degraded encodings, we synthesize complete representations by integrating spatial context from visible fragments with semantic priors from text and visual embeddings, generating features at occluded locations across multiple pyramid levels. We further introduce a visual equivalence objective that enforces consistency in attention space, ensuring that both occluded and unoccluded views of the same scene produce spatially aligned gradient-based attention maps. Together, these complementary mechanisms preserve discriminative properties essential for accurate counting under occlusion. For rigorous evaluation, we establish occlusion-augmented versions of FSC-147 and CARPK (FSC-147-OCC and CARPK-OCC). CountOCC achieves SOTA performance on FSC-147-OCC with 26.72% and 20.80% MAE reduction over prior baselines under occlusion in validation and test, respectively. CountOCC also demonstrates exceptional generalization by setting new SOTA results on CARPK-OCC with 49.89% MAE reduction and on CAPTURe-Real with 28.79% MAE reduction, validating robust amodal counting.",,2511.12702,,Safaeid Hossain Arib; Rabeya Akter; Abdul Monaf Chowdhury; Md. Jubair Ahmed Sourov; Md Mehedi Hasan,,0,,JournalArticle,10.48550/arxiv.2511.12702,Computer Science,0,,,,,,,Counting Through Occlusion: Framework for Open World Amodal Counting,https://www.semanticscholar.org/paper/033665d3f1afb837f8951a5c210604bbe562ea3f,Collected from Semantic Scholar API.,S2_033665d3f1afb837f8951a5c210604bbe562ea3f,,citation,,,033665d3f1afb837f8951a5c210604bbe562ea3f,https://www.semanticscholar.org/paper/033665d3f1afb837f8951a5c210604bbe562ea3f,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,arXiv.org,2025
"Although object counting based on two-dimensional (2D) RGB images offers an effective solution in certain scenarios, it is significantly challenged by complex environments characterized by background noise, occlusion, depth variations, illumination changes, and other factors, often resulting in miscounting or missed detections. This issue is particularly pronounced in applications such as agriculture or retail, where fruits or products are frequently stacked in layers on shelves, severely compromising counting accuracy. To address these limitations, we propose TrueCount, a novel method that integrates segmented images, depth information, and other multi-modal data to enhance counting accuracy and robustness of pretrained large vision-language models (VLMs). TrueCount introduces a flexible framework capable of simultaneously processing multiple modal signals, including 2D RGB images, segmentation, and depth maps, while supporting both textual and visual prompts. During training and inference, TrueCount performs cross-attention and self-attention across all inputs and prompts. These features are then decoded to localize prompt features within the input, thereby jointly optimizing the model's counting capability. Additionally, TrueCount dynamically assesses the confidence of each modality for accurate counting in a given context, enabling effective fusion and complementary utilization of multi-modal information. Extensive experiments on multiple benchmarks including FSC-147 and CountBench demonstrate that TrueCount surpasses the previous state-of-the-art, e.g. achieving a new minimum mean average error of 4.64 on FSC-147.",,,,Ziqiang Shi; Rujie Liu; Jun Takahashi; Shan Jiang,,0,,JournalArticle; Book,10.1145/3746027.3755426,Computer Science,0,,,,,,,TrueCount: Improving Open-World Object Counting with Visual-Language Models and Dynamic Multi-Modal Inputs,https://www.semanticscholar.org/paper/ebb99a80be5d1770e05956d5bb9366cee3d897ed,Collected from Semantic Scholar API.,S2_ebb99a80be5d1770e05956d5bb9366cee3d897ed,,citation,,,ebb99a80be5d1770e05956d5bb9366cee3d897ed,https://www.semanticscholar.org/paper/ebb99a80be5d1770e05956d5bb9366cee3d897ed,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,ACM Multimedia,2025
"Humans can often count unfamiliar objects by observing visual repetition and composition, rather than relying only on object categories. However, many exemplar-free counting models struggle in such situations and may overcount when objects contain symmetric components, repeated substructures, or partial occlusion. We introduce CountFormer, a controlled adaptation of a density-regression framework inspired by CounTR, where the image encoder is replaced with the self-supervised vision foundation model DINOv2. The resulting transformer features are combined with explicit two-dimensional positional embeddings and decoded by a lightweight convolutional network to produce a density map whose integral gives the final count. Our goal is not to propose a new counting architecture, but to study whether foundation-based representations improve structural consistency under a strictly exemplar-free setting. On FSC-147, CountFormer achieves competitive performance under the official benchmark (MAE 19.06, RMSE 118.45). Qualitative analysis suggests fewer part-level overcounting errors for some structurally complex objects, while overall error remains broadly consistent with prior approaches. Sensitivity analysis shows that evaluation metrics are strongly affected by a small number of extreme high-density scenes. Overall, the results highlight the role of representation quality in exemplar-free object counting.",,2510.23785,,Md. Tanvir Hossain; Akif Islam; Mohd Ruhul Ameen,,0,,JournalArticle,10.48550/arxiv.2510.23785,Computer Science,0,,,,,,,CountFormer: A Transformer Framework for Learning Visual Repetition and Structure in Class-Agnostic Object Counting,https://www.semanticscholar.org/paper/9106edf9f602926be62deed6d23d25fdc3538f5c,Collected from Semantic Scholar API.,S2_9106edf9f602926be62deed6d23d25fdc3538f5c,,citation,,,9106edf9f602926be62deed6d23d25fdc3538f5c,https://www.semanticscholar.org/paper/9106edf9f602926be62deed6d23d25fdc3538f5c,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,arXiv.org,2025
"Open-world general object counting is a critical task in computer vision, with applications in image understanding, environmental monitoring, and surveillance. Traditional methods rely on large-scale annotated data, which is expensive and time-consuming to obtain, and often fail to manage diverse object categories and complex scenes. To address this, we propose AugCount, a novel framework that enhances open-world object counting by generating high-quality, diverse synthetic data during testing. For the first time, we employ a diffusion model to produce conditional images based on density maps specifying object locations for general object counting. Our framework is highly versatile and adaptable to various counting tasks. Experiments demonstrate that AugCount significantly improves performance on benchmark datasets like FSC-147, reducing the average counting error by 1 per image and achieving a state-of-the-art MAE of 4.70. AugCount effectively addresses data scarcity and model generalization challenges, offering enhanced robustness and adaptability for practical counting systems.",,,,Ziqiang Shi; Rujie Liu; Jun Takahashi; Shan Jiang,,0,,JournalArticle; Conference,10.1109/smc58881.2025.11343307,Computer Science,0,,,,,,,AugCount: Test-Time Semantic Augmentation via Diffusion for General Open-World Object Counting,https://www.semanticscholar.org/paper/3ddf9fb10d76319f382922c1989fecaaba66be77,Collected from Semantic Scholar API.,S2_3ddf9fb10d76319f382922c1989fecaaba66be77,,citation,,,3ddf9fb10d76319f382922c1989fecaaba66be77,https://www.semanticscholar.org/paper/3ddf9fb10d76319f382922c1989fecaaba66be77,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,"IEEE International Conference on Systems, Man and Cybernetics",2025
,,,,Wenzheng Zhai; Jianyong Wang; Mingliang Gao; Michele Nappi; Lucia Cascone; Xianxun Zhu; Imad Rida,,4,,JournalArticle,10.1016/j.inffus.2025.103837,Computer Science,0,,,,,,,Towards generalizable object counting via dual-prompted cross-modality fusion network,https://www.semanticscholar.org/paper/d296a3e9ce4dcd0bcb2347eb8cd29ebf742add73,Collected from Semantic Scholar API.,S2_d296a3e9ce4dcd0bcb2347eb8cd29ebf742add73,,citation,,,d296a3e9ce4dcd0bcb2347eb8cd29ebf742add73,https://www.semanticscholar.org/paper/d296a3e9ce4dcd0bcb2347eb8cd29ebf742add73,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,Information Fusion,2025
,,,,Yin Tang; Deyu Zhang; Wei Luo; Fan Wu; Feng Lyu; R. Hang; Lei Zhang; Yaoxue Zhang,,0,,JournalArticle,10.26599/bdma.2025.9020017,Computer Science,0,,,,,,,UniCount: Mining Large-Scale Video Data for Universal Repetitive Action Counting,https://www.semanticscholar.org/paper/e47add158fb88f2a4d0445b81e66b0da76c17663,Collected from Semantic Scholar API.,S2_e47add158fb88f2a4d0445b81e66b0da76c17663,,citation,,,e47add158fb88f2a4d0445b81e66b0da76c17663,https://www.semanticscholar.org/paper/e47add158fb88f2a4d0445b81e66b0da76c17663,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,Big Data Mining and Analytics,2025
"We introduce CompareBench, a benchmark for evaluating visual comparison reasoning in vision-language models (VLMs), a fundamental yet understudied skill. CompareBench consists of 1000 QA pairs across four tasks: quantity (600), temporal (100), geometric (200), and spatial (100). It is derived from two auxiliary datasets that we constructed: TallyBench (2000 counting images with QA) and HistCaps (515 historical images with bilingual captions). We evaluate both closed-source APIs (OpenAI, Gemini, Claude) and open-source models (Qwen2.5-VL and Qwen3-VL series). Results show clear scaling trends but also reveal critical limitations: even the strongest models consistently fail at temporal ordering and spatial relations, and they often make mistakes in basic counting and geometric comparisons that are trivial for humans. These findings demonstrate that visual comparison remains a systematic blind spot for current VLMs. By providing controlled, diverse, and diagnostic evaluation, CompareBench establishes a foundation for advancing more reliable multimodal reasoning.",,2509.22737,,Jie Cai; Kangning Yang; Lan Fu; Jiaming Ding; Jinlong Li; Huiming Sun; Daitao Xing; Jinglin Shen; Zibo Meng,,3,,JournalArticle,10.48550/arxiv.2509.22737,Computer Science,1,,,,,,,CompareBench: A Benchmark for Visual Comparison Reasoning in Vision-Language Models,https://www.semanticscholar.org/paper/0b2212251ff6959eddc4073de8fc40d890014589,Collected from Semantic Scholar API.,S2_0b2212251ff6959eddc4073de8fc40d890014589,,citation,,,0b2212251ff6959eddc4073de8fc40d890014589,https://www.semanticscholar.org/paper/0b2212251ff6959eddc4073de8fc40d890014589,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,arXiv.org,2025
"Visual counting is a fundamental yet challenging task, especially when users need to count objects of a specific type in complex scenes. While recent models, including class-agnostic counting models and large vision-language models (VLMs), show promise in counting tasks, their ability to perform fine-grained, intent-driven counting remains unclear. In this paper, we introduce Pair-Tally, a benchmark dataset specifically designed to evaluate fine-grained visual counting. Each of the 681 high-resolution images in PairTally contains two object categories, requiring models to distinguish and count based on subtle differences in shape, size, color, or semantics. The dataset includes both intercategory (distinct categories) and intra-category (closely related subcategories) settings, making it suitable for rigorous evaluation of selective counting capabilities. We benchmark a variety of state-of-the-art models, including exemplar-based methods, language-prompted models, and large VLMs. Our results show that despite recent advances, current models struggle to reliably count what users intend, especially in fine-grained and visually ambiguous cases. PairTally provides a new foundation for diagnosing and improving fine-grained visual counting systems. The data and code for this benchmark are available at https://github.com/bbvisual/PairTally_Benchmark.",,2509.13939,,G. Nguyen; Yifeng Huang; Minh Hoai,,3,,JournalArticle; Conference,10.1109/dicta68720.2025.11302471,Computer Science,0,,,,,,,"Can Current AI Models Count What We Mean, Not What They See? A Benchmark and Systematic Evaluation",https://www.semanticscholar.org/paper/dc24bda7d68ebd2385fab62648b21925488b99a0,Collected from Semantic Scholar API.,S2_dc24bda7d68ebd2385fab62648b21925488b99a0,,citation,,,dc24bda7d68ebd2385fab62648b21925488b99a0,https://www.semanticscholar.org/paper/dc24bda7d68ebd2385fab62648b21925488b99a0,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,International Conference on Digital Image Computing: Techniques and Applications,2025
"Class-agnostic counting enables enumerating arbitrary object classes beyond those seen during training. Recent studies attempted to exploit the potential of visual foundation models such as GroundingDINO. Despite the considerable progress, we observe certain shortcomings, including the limited diversity of visual prompts and suboptimal training regimen. To address these issues, we introduce VQCounter, which incorporates a visual prompt queue mechanism designed to enrich the diversity of visual prompts. A random modality switching strategy is proposed during training to strengthen both textual and visual modalities. Besides, in light of weak point supervision, a Voronoi diagram-based cost (VoronoiCost) is designed to improve Hungarian matching, leading to more stable and faster convergence. Building upon the Voronoi diagram, we also propose a novel set of more stringent evaluation metrics, which take point localization into account. Extensive experiments on the FSC-147 and CARPK datasets demonstrate that VQCounter achieves state-of-the-art performance in both zero-shot and few-shot settings, significantly outperforming existing methods across nearly all evaluations.",,,,Fanfan Ye; Yiqi Fan; Qiaoyong Zhong; Shicai Yang; Di Xie; Jie Song; Mingli Song,,0,,JournalArticle; Conference,10.24963/ijcai.2025/252,Computer Science,0,,,,,,,VQCounter: Designing Visual Prompt Queue for Accurate Open-World Counting,https://www.semanticscholar.org/paper/2d218e831536f1284c3c424ff292bca5cbfbe230,Collected from Semantic Scholar API.,S2_2d218e831536f1284c3c424ff292bca5cbfbe230,,citation,,,2d218e831536f1284c3c424ff292bca5cbfbe230,https://www.semanticscholar.org/paper/2d218e831536f1284c3c424ff292bca5cbfbe230,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,International Joint Conference on Artificial Intelligence,2025
"Recent advances in large vision-language models (VLMs) have shown remarkable progress in solving the text-promptable object counting problem. Representative methods typically specify text prompts with object category information in images. This however is insufficient for training the model to accurately distinguish the number of objects in the counting task. To this end, we propose QUANet, which introduces novel quantity-oriented text prompts with a vision-text quantity alignment loss to enhance the model's quantity awareness. Moreover, we propose a dual-stream adaptive counting decoder consisting of a Transformer stream, a CNN stream, and a number of Transformer-to-CNN enhancement adapters (T2C-adapters) for density map prediction. The T2C-adapters facilitate the effective knowledge communication and aggregation between the Transformer and CNN streams. A cross-stream quantity ranking loss is proposed in the end to optimize the ranking orders of predictions from the two streams. Extensive experiments on standard benchmarks such as FSC-147, CARPK, PUCPR+, and ShanghaiTech demonstrate our model's strong generalizability for zero-shot class-agnostic counting. Code is available at https://github.com/viscom-tongji/QUANet",,2507.06679,,Miaojing Shi; Xiaowen Zhang; Zijie Yue; Yong Luo; Cairong Zhao; Li Li,,3,,JournalArticle,10.48550/arxiv.2507.06679,Computer Science,0,,,,,,,Text-promptable Object Counting via Quantity Awareness Enhancement,https://www.semanticscholar.org/paper/412967714f426ce7d10d131295324fa47931b162,Collected from Semantic Scholar API.,S2_412967714f426ce7d10d131295324fa47931b162,,citation,,,412967714f426ce7d10d131295324fa47931b162,https://www.semanticscholar.org/paper/412967714f426ce7d10d131295324fa47931b162,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,arXiv.org,2025
"We introduce a new task of open-world object counting in videos: given a text description, or an image example, that specifies the target object, the objective is to enumerate all the unique instances of the target objects in the video. This task is especially challenging in crowded scenes with occlusions and objects of similar appearance, where avoiding double counting and identifying reappearances is crucial. To this end, we make the following contributions: we introduce a model, CountVid, for this task. It leverages an image-based counting model, and a promptable video segmentation and tracking model, to enable automated open-world object counting across video frames. To evaluate its performance, we introduce VideoCount, a new dataset for this novel task built from the TAO and MOT20 tracking datasets, as well as from videos of penguins and metal alloy crystallization captured by x-rays. Using this dataset, we demonstrate that CountVid provides accurate object counts, and significantly outperforms strong baselines.",,2506.15368,,Niki Amini-Naieni; Andrew Zisserman,,6,,JournalArticle; Conference,10.48550/arxiv.2506.15368,Computer Science,0,,,,,,,Open-World Object Counting in Videos,https://www.semanticscholar.org/paper/4d86b5cf8a6a1515e3ca6daae8008b30623568f1,Collected from Semantic Scholar API.,S2_4d86b5cf8a6a1515e3ca6daae8008b30623568f1,,citation,,,4d86b5cf8a6a1515e3ca6daae8008b30623568f1,https://www.semanticscholar.org/paper/4d86b5cf8a6a1515e3ca6daae8008b30623568f1,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,Proceedings of the AAAI Conference on Artificial Intelligence,2025
"Few-shot learning techniques have enabled the rapid adaptation of a general AI model to various tasks using limited data. In this study, we focus on class-agnostic low-shot object counting, a challenging problem that aims to achieve accurate object counting with only a few annotated samples (few-shot) or even in the absence of any annotated data (zero-shot). In existing methods, the primary focus is often on enhancing performance, while relatively little attention is given to inference time—an equally critical factor in many practical applications. We propose a model that achieves real-time inference without compromising performance. Specifically, we design a multi-scale hybrid encoder to enhance feature representation and optimize computational efficiency. This encoder applies self-attention exclusively to high-level features and cross-scale fusion modules to integrate adjacent features, reducing training costs. Additionally, we introduce a learnable shape embedding and an iterative exemplar feature learning module, that progressively enriches exemplar features with class-level characteristics by learning from similar objects within the image, which are essential for improving subsequent matching performance. Extensive experiments on the FSC147, Val-COCO, Test-COCO, CARPK, and ShanghaiTech datasets demonstrate our model’s effectiveness and generalizability compared to state-of-the-art methods.",,,,Qinghua Yang; Bin Liu; Yan Tian; Yangming Shi; Xinxin Du; Fangyuan He; Jikun Guo,,0,,JournalArticle,10.1371/journal.pone.0322360,Medicine,0,,,,,,,An efficient low-shot class-agnostic counting framework with hybrid encoder and iterative exemplar feature learning,https://www.semanticscholar.org/paper/328add2ef5f1cd8d8bb954db7bcaa2c859395780,Collected from Semantic Scholar API.,S2_328add2ef5f1cd8d8bb954db7bcaa2c859395780,,citation,,,328add2ef5f1cd8d8bb954db7bcaa2c859395780,https://www.semanticscholar.org/paper/328add2ef5f1cd8d8bb954db7bcaa2c859395780,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,PLoS ONE,2025
"Object counting has progressed from class-specific models, which count only known categories, to class-agnostic models that generalize to unseen categories. The next challenge is Referring Expression Counting (REC), where the goal is to count objects based on fine-grained attributes and contextual differences. Existing methods struggle with distinguishing visually similar objects that belong to the same category but correspond to different referring expressions. To address this, we propose C-REX, a novel contrastive learning framework, based on supervised contrastive learning, designed to enhance discriminative representation learning. Unlike prior works, C-REX operates entirely within the image space, avoiding the misalignment issues of image-text contrastive learning, thus providing a more stable contrastive signal. It also guarantees a significantly larger pool of negative samples, leading to improved robustness in the learned representations. Moreover, we showcase that our framework is versatile and generic enough to be applied to other similar tasks like class-agnostic counting. To support our approach, we analyze the key components of sota detection-based models and identify that detecting object centroids instead of bounding boxes is the key common factor behind their success in counting tasks. We use this insight to design a simple yet effective detection-based baseline to build upon. Our experiments show that C-REX achieves state-of-the-art results in REC, outperforming previous methods by more than 22\% in MAE and more than 10\% in RMSE, while also demonstrating strong performance in class-agnostic counting. Code is available at https://github.com/cvlab-stonybrook/c-rex.",,2505.22850,,Kostas Triaridis; Panagiotis Kaliosis; E. Nguyen; Jingyi Xu; Hieu Le; Dimitris Samaras,,3,,JournalArticle,10.48550/arxiv.2505.22850,Computer Science,0,,,,,,,Improving Contrastive Learning for Referring Expression Counting,https://www.semanticscholar.org/paper/84813ef63ec1e8862a75a8be9973af3720cc8c3a,Collected from Semantic Scholar API.,S2_84813ef63ec1e8862a75a8be9973af3720cc8c3a,,citation,,,84813ef63ec1e8862a75a8be9973af3720cc8c3a,https://www.semanticscholar.org/paper/84813ef63ec1e8862a75a8be9973af3720cc8c3a,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,arXiv.org,2025
"Few-shot counting estimates the number of target objects in an image using only a few annotated exemplars. However, domain shift severely hinders existing methods to generalize to unseen scenarios. This falls into the realm of single domain generalization that remains unexplored in few-shot counting. To solve this problem, we begin by analyzing the main limitations of current methods, which typically follow a standard pipeline that extract the object prototypes from exemplars and then match them with image feature to construct the correlation map. We argue that existing methods overlook the significance of learning highly generalized prototypes. Building on this insight, we propose the first single domain generalization few-shot counting model, Universal Representation Matching, termed URM. Our primary contribution is the discovery that incorporating universal vision-language representations distilled from a large scale pretrained vision-language model into the correlation construction process substantially improves robustness to domain shifts without compromising in domain performance. As a result, URM achieves state-of-the-art performance on both in domain and the newly introduced domain generalization setting.",,2505.16778,,Xianing Chen; Simin Huo; Borui Jiang; Hailin Hu; Xinghao Chen,,5,,JournalArticle; Conference,10.1109/cvpr52734.2025.00437,Computer Science,1,,,,,,,Single Domain Generalization for Few-Shot Counting via Universal Representation Matching,https://www.semanticscholar.org/paper/9a5a2cce3df0600dc158ff9fb00f03b5e8c83811,Collected from Semantic Scholar API.,S2_9a5a2cce3df0600dc158ff9fb00f03b5e8c83811,,citation,,,9a5a2cce3df0600dc158ff9fb00f03b5e8c83811,https://www.semanticscholar.org/paper/9a5a2cce3df0600dc158ff9fb00f03b5e8c83811,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,Computer Vision and Pattern Recognition,2025
"Expanding pre-trained zero-shot counting models to handle unseen categories requires more than simply adding new prompts, as this approach does not achieve the necessary alignment between text and visual features for accurate counting. We introduce RichCount, the first framework to address these limitations, employing a two-stage training strategy that enhances text encoding and strengthens the model's association with objects in images. RichCount improves zero-shot counting for unseen categories through two key objectives: (1) enriching text features with a feed-forward network and adapter trained on text-image similarity, thereby creating robust, aligned representations; and (2) applying this refined encoder to counting tasks, enabling effective generalization across diverse prompts and complex images. In this manner, RichCount goes beyond simple prompt expansion to establish meaningful feature alignment that supports accurate counting across novel categories. Extensive experiments on three benchmark datasets demonstrate the effectiveness of RichCount, achieving state-of-the-art performance in zero-shot counting and significantly enhancing generalization to unseen categories in open-world scenarios.",,2505.15398,,Huilin Zhu; Senyao Li; Jingling Yuan; Zhengwei Yang; Yu Guo; Wenxuan Liu; Xian Zhong; Shengfeng He,,2,,JournalArticle,10.48550/arxiv.2505.15398,Computer Science,0,,,,,,,Expanding Zero-Shot Object Counting with Rich Prompts,https://www.semanticscholar.org/paper/71b3562e253defdebbff2e214be698e7cc242cdc,Collected from Semantic Scholar API.,S2_71b3562e253defdebbff2e214be698e7cc242cdc,,citation,,,71b3562e253defdebbff2e214be698e7cc242cdc,https://www.semanticscholar.org/paper/71b3562e253defdebbff2e214be698e7cc242cdc,Semantic Scholar,2274769488f95221c2f5090c1d9bc16c3ef6b16c,Open-world Text-specified Object Counting,citation of 2274769488f95221c2f5090c1d9bc16c3ef6b16c,Semantic Scholar metadata,,arXiv.org,2025
