abstract,application_area,arxiv_id,author_keywords,authors,bibtex,citation_count,dataset_or_benchmark,document_type,doi,index_keywords,influential_citation_count,input_type,is_open_access,method_family,modality,open_access_pdf,output_type,paper_title,paper_url,reason_kept_or_removed,record_id,reference_count,relevance_score,s2_publication_date,semantic_scholar_id,semantic_scholar_url,source,source_query,task_category,tier,venue,year
"Indiscernible marine object counting refers to the counting of marine objects that are visually blended with their surrounding environment. This task encounters critical challenges, including limited visibility in underwater scenes, mutual occlusion and overlap among objects, and the dynamic similarity in appearance, color, and texture between the background and foreground. To address the scarcity of video-based indiscernible object counting datasets, we have established a new dataset comprising 50 videos, from which approximately 800 frames have been extracted and annotated with around $40,800$ point-wise object labels. This dataset represents real underwater environments where indiscernible marine objects are intricately integrated with their surroundings, thereby comprehensively illustrating the aforementioned challenges in marine object counting. To address these challenges, we propose a depth-assisted network with adaptive motion-differentiated feature encoding. The network consists of a backbone encoding module and three branches: a depth-assisting branch, a density estimation branch, and a motion weight generation branch. Depth-aware features extracted by the depth-assisting branch are enhanced via a depth-enhanced encoder to improve object representation. Meanwhile, weights from the motion weight generation branch refine multi-scale perception features in the adaptive flow estimation module. Experiments demonstrate that our method not only achieves state-of-the-art performance on the proposed dataset but also yields competitive results on three video-based crowd counting datasets. The pre-trained model, code, and dataset are publicly available at https://github.com/OUCVisionGroup/VIMOC-Net",,2503.08152,,Chengzhi Ma; Kunqian Li; Shuaixin Liu; Han Mei,"@Article{Ma2025DepthAssistedNF, author = {Chengzhi Ma and Kunqian Li and Shuaixin Liu and Han Mei}, booktitle = {IEEE transactions on circuits and systems for video technology (Print)}, journal = {IEEE Transactions on Circuits and Systems for Video Technology}, pages = {505-520}, title = {Depth-Assisted Network for Indiscernible Marine Object Counting With Adaptive Motion-Differentiated Feature Encoding}, volume = {36}, year = {2025} }",2,,JournalArticle,10.1109/tcsvt.2025.3597320,Computer Science,0,,False,,,,,Depth-Assisted Network for Indiscernible Marine Object Counting With Adaptive Motion-Differentiated Feature Encoding,https://www.semanticscholar.org/paper/8f3f2d01e65d218ccda8b39fa8883023fade25ba,Collected from Semantic Scholar API.,S2_8f3f2d01e65d218ccda8b39fa8883023fade25ba,61,,2025-03-11,8f3f2d01e65d218ccda8b39fa8883023fade25ba,https://www.semanticscholar.org/paper/8f3f2d01e65d218ccda8b39fa8883023fade25ba,Semantic Scholar,DOI:10.1109/tcsvt.2025.3597320,Semantic Scholar metadata,,IEEE transactions on circuits and systems for video technology (Print),2025
,,,,Harjeet Singh; Harpreet Kaur,"@Article{Singh2024ASS, author = {Harjeet Singh and Harpreet Kaur}, booktitle = {Wireless personal communications}, journal = {Wireless Personal Communications}, pages = {813 - 851}, title = {A Systematic Survey on Biological Cell Image Segmentation and Cell Counting Techniques in Microscopic Images Using Machine Learning}, volume = {137}, year = {2024} }",4,,JournalArticle; Review,10.1007/s11277-024-11379-7,Computer Science,0,,False,,,,,A Systematic Survey on Biological Cell Image Segmentation and Cell Counting Techniques in Microscopic Images Using Machine Learning,https://www.semanticscholar.org/paper/244712a75234e074fa48e751e80d87fd4e9025dd,Collected from Semantic Scholar API.,S2_244712a75234e074fa48e751e80d87fd4e9025dd,80,,2024-06-28,244712a75234e074fa48e751e80d87fd4e9025dd,https://www.semanticscholar.org/paper/244712a75234e074fa48e751e80d87fd4e9025dd,Semantic Scholar,DOI:10.1007/s11277-024-11379-7,Semantic Scholar metadata,,Wireless personal communications,2024
,,,,Muming Zhao; Guang-Xing Li; Piotr Koniusz; Chongyang Zhang; Yongshun Gong,"@Article{Zhao2025BeyondDL, author = {Muming Zhao and Guang-Xing Li and Piotr Koniusz and Chongyang Zhang and Yongshun Gong}, booktitle = {Neurocomputing}, journal = {Neurocomputing}, pages = {130997}, title = {Beyond decoders: Learning prompt-aware features for few-shot object counting}, volume = {651}, year = {2025} }",1,,JournalArticle,10.1016/j.neucom.2025.130997,Computer Science,0,,False,,,,,Beyond decoders: Learning prompt-aware features for few-shot object counting,https://www.semanticscholar.org/paper/4fdd0eab7eb93281039cbc86986041d8633220f5,Collected from Semantic Scholar API.,S2_4fdd0eab7eb93281039cbc86986041d8633220f5,31,,2025-10-01,4fdd0eab7eb93281039cbc86986041d8633220f5,https://www.semanticscholar.org/paper/4fdd0eab7eb93281039cbc86986041d8633220f5,Semantic Scholar,DOI:10.1016/j.neucom.2025.130997,Semantic Scholar metadata,,Neurocomputing,2025
,,,,Gangzheng Zhai; Shaojie Han; Kun Chen; Shihui Zhang,"@Article{None, author = {Gangzheng Zhai and Shaojie Han and Kun Chen and Shihui Zhang}, booktitle = {Future generations computer systems}, journal = {Future Gener. Comput. Syst.}, pages = {107946}, title = {Towards a novel few-shot object counting paradigm with point-guided exemplar prompt in Industrial Internet of Things}, volume = {174} }",1,,JournalArticle,10.1016/j.future.2025.107946,Computer Science,0,,False,,,,,Towards a novel few-shot object counting paradigm with point-guided exemplar prompt in Industrial Internet of Things,https://www.semanticscholar.org/paper/12ec4184a3dbe6326ce4074242c8cdafec96daa4,Collected from Semantic Scholar API.,S2_12ec4184a3dbe6326ce4074242c8cdafec96daa4,50,,,12ec4184a3dbe6326ce4074242c8cdafec96daa4,https://www.semanticscholar.org/paper/12ec4184a3dbe6326ce4074242c8cdafec96daa4,Semantic Scholar,DOI:10.1016/j.future.2025.107946,Semantic Scholar metadata,,Future generations computer systems,
,,,,Kai Liu; Jun Sang; Cheng Qian; Peng Zhu; Fa Zhu; Xiaofeng Xia; David Camacho,"@Article{Liu2026PDcountPZ, author = {Kai Liu and Jun Sang and Cheng Qian and Peng Zhu and Fa Zhu and Xiaofeng Xia and David Camacho}, booktitle = {Expert systems with applications}, journal = {Expert Syst. Appl.}, pages = {131295}, title = {PD-count: Prompt-driven zero-shot object counting with dynamic frequency transformation}, volume = {310}, year = {2026} }",1,,JournalArticle,10.1016/j.eswa.2026.131295,Computer Science,0,,False,,,,,PD-count: Prompt-driven zero-shot object counting with dynamic frequency transformation,https://www.semanticscholar.org/paper/d191546de145e42eaf4cd22a98225a65a2598c45,Collected from Semantic Scholar API.,S2_d191546de145e42eaf4cd22a98225a65a2598c45,55,,2026-05-01,d191546de145e42eaf4cd22a98225a65a2598c45,https://www.semanticscholar.org/paper/d191546de145e42eaf4cd22a98225a65a2598c45,Semantic Scholar,DOI:10.1016/j.eswa.2026.131295,Semantic Scholar metadata,,Expert systems with applications,2026
"Previous methods often utilize CLIP semantic classifiers with class names for zero-shot object counting. However, they ignore crucial density and depth knowledge for counting tasks. Thus, we propose a density-aware and depth-aware prompt counting model, which captures density information via learning density-aware prompts based on density-aware contrastive loss and incorporates depth guidance with predefined depth-aware prompts. To facilitate the training process, we design two strategies for standard counting loss and the contrastive loss, where the former prioritizes larger and sparser objects initially, gradually focusing on smaller and denser objects, and the latter adopts coarse-to-fine density learning. Besides, we construct a dataset named LVIS-372 with more real-world scenarios and balanced instance distribution compared to existing ones. Finally, the experimental results demonstrate the effectiveness of our proposed method.",,,,Fang Nan; Feng Tian; Ni Zhang; Nian Liu; Haonan Miao; Guang Dai; Mengmeng Wang,"@Article{Nan2025DensityawareAD, author = {Fang Nan and Feng Tian and Ni Zhang and Nian Liu and Haonan Miao and Guang Dai and Mengmeng Wang}, booktitle = {IEEE International Conference on Acoustics, Speech, and Signal Processing}, journal = {ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)}, pages = {1-5}, title = {Density-aware and Depth-aware Visual Representation for Zero-Shot Object Counting}, year = {2025} }",1,,JournalArticle; Conference,10.1109/icassp49660.2025.10889987,Computer Science,0,,False,,,,,Density-aware and Depth-aware Visual Representation for Zero-Shot Object Counting,https://www.semanticscholar.org/paper/334bba9d5a420380d395dc72f82693574925aa9d,Collected from Semantic Scholar API.,S2_334bba9d5a420380d395dc72f82693574925aa9d,29,,2025-04-06,334bba9d5a420380d395dc72f82693574925aa9d,https://www.semanticscholar.org/paper/334bba9d5a420380d395dc72f82693574925aa9d,Semantic Scholar,DOI:10.1109/icassp49660.2025.10889987,Semantic Scholar metadata,,"IEEE International Conference on Acoustics, Speech, and Signal Processing",2025
"The critical challenge of video object counting is to avoid counting the same object multiple times in different frames. By comparing the appearance and motion feature information of the detection results, the authors use the multi-object tracking method to assign an independent ID number to each object. From the time the ID tag is obtained until the end of the video, each object is counted only once. However, even minor amounts of image noise can cause irreversible changes in feature information, resulting in severe tracking drifts. This paper introduces the concept of scene awareness and addresses unreasonable ID assignment caused by unreliable feature matching in the context of region division. Through the macro analysis of the scene, the authors define the region (called the transition region) where the number of objects can increase or decrease and require that all ID assignments for new objects and ID deletions for existing objects take place only in the transition region. Because the actual number of objects in the non-transition region is constant, they rematch unmatched objects with existing IDs in the region (called ID relocation) because changes in object ID are caused by feature matching failure. In this paper, the authors create algorithms for dynamically generating transition regions, detecting object increases and decreases, and relocating object IDs. Experimental results show that the method effectively improves the accuracy of video object counting.",,,,Yongdong Li; Liang Qu; Guiyan Cai; Guoan Cheng; Long Qian; Yuling Dou; Fengqin Yao; Shengke Wang,"@Article{Li2023VideoOC, author = {Yongdong Li and Liang Qu and Guiyan Cai and Guoan Cheng and Long Qian and Yuling Dou and Fengqin Yao and Shengke Wang}, booktitle = {Journal of Database Management}, journal = {J. Database Manag.}, pages = {1-13}, title = {Video Object Counting With Scene-Aware Multi-Object Tracking}, volume = {34}, year = {2023} }",1,,JournalArticle,10.4018/jdm.321553,Computer Science,0,,True,,,https://www.igi-global.com/ViewTitle.aspx?TitleId=321553&isxn=9798369301517,,Video Object Counting With Scene-Aware Multi-Object Tracking,https://www.semanticscholar.org/paper/d9794d822d558fcb4d4a672b01d7ca96e3b57106,Collected from Semantic Scholar API.,S2_d9794d822d558fcb4d4a672b01d7ca96e3b57106,17,,2023-04-20,d9794d822d558fcb4d4a672b01d7ca96e3b57106,https://www.semanticscholar.org/paper/d9794d822d558fcb4d4a672b01d7ca96e3b57106,Semantic Scholar,DOI:10.4018/jdm.321553,Semantic Scholar metadata,,Journal of Database Management,2023
"Dense estimation for object counting represents a crucial undertaking about computer vision, which is widely applied in crop counting, crowd counting, traffic monitoring and other fields. Conventionally, three primary approaches were utilized for estimating and calculating dense datasets. These methods relied on handcrafted features and basic statistical models. Recent progress in Convolutional Neural Networks (CNNs), Generative Adversarial Networks (GANs), and Transformers, became widely adopted in the fields of density estimation and counting. This can be attributed to the expeditious processing capabilities, precision and adaptability exhibited by these algorithms. This review intended to act as a reference for researchers in agriculture, computer vision, and transportation. Specifically, it classified traditional and deep learning-based approaches. These approaches were presented in terms of algorithmic flow, representative algorithms, and their advantages and disadvantages. The discussion was presented to further delve into the merits and drawbacks of detection-based methods, regression-based methods, and density map-based methods. In addition, for the application of deep learning, the impact of the CNN, GAN and Transformer on dense estimation and counting was described. Finally, the inherent challenges such as image occlusion and semi-supervised learning etc, were discussed to provide directions in related fields.",,,,Chenxi Yang; Hongyuan Fang; Shiyuan Gao; Yiteng Cao; Huaibo Song,"@Conference{Yang2025RecentAI, author = {Chenxi Yang and Hongyuan Fang and Shiyuan Gao and Yiteng Cao and Huaibo Song}, booktitle = {2025 6th International Conference on Information Science, Parallel and Distributed Systems (ISPDS)}, journal = {2025 6th International Conference on Information Science, Parallel and Distributed Systems (ISPDS)}, pages = {331-337}, title = {Recent Advances in Dense Estimation Techniques for Object Counting Systems}, year = {2025} }",0,,Conference; Review,10.1109/ispds67367.2025.11391154,,0,,False,,,,,Recent Advances in Dense Estimation Techniques for Object Counting Systems,https://www.semanticscholar.org/paper/0855bc009d8b723dfc7094f785107b07d8fb9859,Collected from Semantic Scholar API.,S2_0855bc009d8b723dfc7094f785107b07d8fb9859,55,,2025-10-31,0855bc009d8b723dfc7094f785107b07d8fb9859,https://www.semanticscholar.org/paper/0855bc009d8b723dfc7094f785107b07d8fb9859,Semantic Scholar,DOI:10.1109/ispds67367.2025.11391154,Semantic Scholar metadata,,"2025 6th International Conference on Information Science, Parallel and Distributed Systems (ISPDS)",2025
,,,,Mingjie Wang; Zhuohang Li; Yong Dai; Eric Buys; Minglun Gong,"@Article{Wang2026VLCountingTZ, author = {Mingjie Wang and Zhuohang Li and Yong Dai and Eric Buys and Minglun Gong}, booktitle = {Pattern Recognition}, journal = {Pattern Recognit.}, pages = {113205}, title = {VLCounting: Taming zero-shot counting via language-driven exemplar grounding}, volume = {176}, year = {2026} }",0,,JournalArticle,10.1016/j.patcog.2026.113205,Computer Science,0,,False,,,,,VLCounting: Taming zero-shot counting via language-driven exemplar grounding,https://www.semanticscholar.org/paper/7362e13c16252f578b9d0888ac4695b42c1926b7,Collected from Semantic Scholar API.,S2_7362e13c16252f578b9d0888ac4695b42c1926b7,39,,2026-02-01,7362e13c16252f578b9d0888ac4695b42c1926b7,https://www.semanticscholar.org/paper/7362e13c16252f578b9d0888ac4695b42c1926b7,Semantic Scholar,DOI:10.1016/j.patcog.2026.113205,Semantic Scholar metadata,,Pattern Recognition,2026
,,,,Shihui Zhang; Junhui Liu; Sheng-Long Jia,"@Article{Zhang2026TextguidedPE, author = {Shihui Zhang and Junhui Liu and Sheng-Long Jia}, booktitle = {Engineering applications of artificial intelligence}, journal = {Eng. Appl. Artif. Intell.}, pages = {113986}, title = {Text-guided patch-level exemplar selection for zero-shot counting}, volume = {167}, year = {2026} }",0,,JournalArticle,10.1016/j.engappai.2026.113986,Computer Science,0,,False,,,,,Text-guided patch-level exemplar selection for zero-shot counting,https://www.semanticscholar.org/paper/772d73608b8b8d6fa5093b0a8ae53db6ceba8d1b,Collected from Semantic Scholar API.,S2_772d73608b8b8d6fa5093b0a8ae53db6ceba8d1b,12,,2026-03-01,772d73608b8b8d6fa5093b0a8ae53db6ceba8d1b,https://www.semanticscholar.org/paper/772d73608b8b8d6fa5093b0a8ae53db6ceba8d1b,Semantic Scholar,DOI:10.1016/j.engappai.2026.113986,Semantic Scholar metadata,,Engineering applications of artificial intelligence,2026
"Zero-shot object counting estimates object quantities from textual inputs without category-specific training. While detection-based methods like the pre-trained Grounding DINO offer a promising baseline, their performance is hindered by two critical limitations: insufficient fine-grained alignment between visual and textual features, leading to confusion among semantically similar objects, and poor adaptability to multi-scale object distributions in complex scenes. To address these issues, we propose an enhanced framework built upon Grounding DINO for zero-shot object counting that integrates: (1) a fine-grained cross-modal enhancement module, which refines visual-text alignment via deep feature interaction and cross-attention mechanisms, explicitly modeling object-attribute relationships; and (2) a multi-scale semantic adaptation module, which dynamically fuses multi-level visual features with textual semantics to achieve scale-invariant counting. Extensive experiments on FSC-147, CARPK, and CountBench demonstrate superiority of the proposed method. On FSC-147, our method achieves 11.74 MAE and 58.36 RMSE on the validation set, and 10.73 MAE and 103.63 RMSE on the test set, achieving 3.3% and 17.3% lower MAE than baseline method CountGD on validation and test sets, respectively. For cross-dataset generalization, it attains lower MAE/RMSE on CARPK and lower RMSE on CountBench than baseline, demonstrating robust zero-shot capability.",,,,Hai-Ming Xu; Kaiqiong Sun; L. Tang; Ge Li; Yixin Xu,"@Article{Xu2026ZeroshotOC, author = {Hai-Ming Xu and Kaiqiong Sun and L. Tang and Ge Li and Yixin Xu}, booktitle = {Journal of Intelligent &amp; Fuzzy Systems: Applications in Engineering and Technology}, journal = {Journal of Intelligent &amp; Fuzzy Systems: Applications in Engineering and Technology}, title = {Zero-shot Object Counting with Fine-Grained Cross-Modal Enhancement and Multi-Scale Semantic Adaptation}, year = {2026} }",0,,JournalArticle,10.1177/18758967261447084,,0,,False,,,,,Zero-shot Object Counting with Fine-Grained Cross-Modal Enhancement and Multi-Scale Semantic Adaptation,https://www.semanticscholar.org/paper/fd05544ae89220a0dfdf6847e715825bede07875,Collected from Semantic Scholar API.,S2_fd05544ae89220a0dfdf6847e715825bede07875,6,,2026-05-08,fd05544ae89220a0dfdf6847e715825bede07875,https://www.semanticscholar.org/paper/fd05544ae89220a0dfdf6847e715825bede07875,Semantic Scholar,DOI:10.1177/18758967261447084,Semantic Scholar metadata,,Journal of Intelligent &amp; Fuzzy Systems: Applications in Engineering and Technology,2026
"Text-guided object counting aims to count objects specified by textual descriptions in images, but current methods often rely on simple cosine similarity to align visual and textual embeddings, limiting their ability to capture complex relationships. While some studies have explored more advanced methods for constructing similarity maps, they still fall short of effectively leveraging multi-scale and multi-layered information. To address this, we propose AMS-Counter (Adaptive Multi-view Similarity-map Counter), a novel framework that enhances counting accuracy by fusing multi-view features in both spatial and frequency domains. Frequency features effectively represent the structural information necessary for precise image understanding. Building on the Adaptive Multi-view Similarity-map (AMS) to capture multi-layered features, AMS-Counter propose a U-shaped Cross-attention Decoder (UC-Decoder) that effectively integrates information across multiple scales. Evaluations on the FSC-147 benchmark demonstrate that AMS-Counter achieves state-of-the-art performance, with notable improvements in counting accuracy. Code is available: https://github.com/CPSDSC-Lab/AMS-Counter.",,,,Cheng Qian; Jiwu Cao; Ying Mao; Kai Liu; Peng Zhu; Jun Sang,"@Article{Qian2025AMSCounterTZ, author = {Cheng Qian and Jiwu Cao and Ying Mao and Kai Liu and Peng Zhu and Jun Sang}, booktitle = {IEEE International Conference on Multimedia and Expo}, journal = {2025 IEEE International Conference on Multimedia and Expo (ICME)}, pages = {1-6}, title = {AMS-Counter: Text-Guided Zero-shot Object Counting via Adaptive Multi-view Similarity-map}, year = {2025} }",0,,JournalArticle; Conference,10.1109/icme59968.2025.11209330,Computer Science,0,,False,,,,,AMS-Counter: Text-Guided Zero-shot Object Counting via Adaptive Multi-view Similarity-map,https://www.semanticscholar.org/paper/dcdff8745ff207547770bed0be1a9e13cadb7418,Collected from Semantic Scholar API.,S2_dcdff8745ff207547770bed0be1a9e13cadb7418,26,,2025-06-30,dcdff8745ff207547770bed0be1a9e13cadb7418,https://www.semanticscholar.org/paper/dcdff8745ff207547770bed0be1a9e13cadb7418,Semantic Scholar,DOI:10.1109/icme59968.2025.11209330,Semantic Scholar metadata,,IEEE International Conference on Multimedia and Expo,2025
"The majority of existing counting models are designed to operate on a singular object category, for instance, pedestrians or vehicles. The rise of multi-modality base networks, such as CLIP (Contrastive Language-Image Pre-training), has paved the way for object counting. This approach facilitates the counting of objects across diverse classeswithin one image by leveraging textual prompts. However, some counting models based on CLIP confront a primary challenge. Specially, the CLIP model exhibits limited sensitivity towards location information, which prioritizes global content over the precise localization of objects. Consequently, directly employing the CLIP model is regarded as suboptimal. To address the sensitivity issue of object position in multimodal models based on CLIP in object counting, we propose a spatial prior guidance (SPG) network in this paper. The spatial prior guidance module attempts to extract spatial positions for guiding the vision encoder. Thus, it concentrates on the specific object regions. Experimental results on FSC-147 and ShanghaiTech benchmark datasets demonstrate that our approach outperforms other methods.",,,,Wenzhe Zhai; Wenzhe Li; Zihao Fan; Tong Zhang; Xianglei Xing,"@Article{Zhai2025TextIZ, author = {Wenzhe Zhai and Wenzhe Li and Zihao Fan and Tong Zhang and Xianglei Xing}, booktitle = {2025 International Symposium on Intelligent Robotics and Systems (ISoIRS)}, journal = {2025 International Symposium on Intelligent Robotics and Systems (ISoIRS)}, pages = {1-6}, title = {Text Instructed Zero-Shot Object Counting with Spatial Prior Guidance Network}, year = {2025} }",0,,,10.1109/isoirs65690.2025.11167984,,0,,False,,,,,Text Instructed Zero-Shot Object Counting with Spatial Prior Guidance Network,https://www.semanticscholar.org/paper/e32ab687c500f0aaf05a39051d2e14c9aec96a8f,Collected from Semantic Scholar API.,S2_e32ab687c500f0aaf05a39051d2e14c9aec96a8f,25,,2025-06-13,e32ab687c500f0aaf05a39051d2e14c9aec96a8f,https://www.semanticscholar.org/paper/e32ab687c500f0aaf05a39051d2e14c9aec96a8f,Semantic Scholar,DOI:10.1109/isoirs65690.2025.11167984,Semantic Scholar metadata,,2025 International Symposium on Intelligent Robotics and Systems (ISoIRS),2025
,,,,Binyuan Huang; Jiayi Wang; Zhenzhong Chen,"@Article{Huang2026HierarchicalGeoCountHS, author = {Binyuan Huang and Jiayi Wang and Zhenzhong Chen}, booktitle = {Journal of Visual Communication and Image Representation}, journal = {Journal of Visual Communication and Image Representation}, title = {HierarchicalGeoCount: Hierarchical scale perception for zero-shot object counting in remote sensing}, year = {2026} }",0,,JournalArticle,10.1016/j.jvcir.2026.104793,,0,,False,,,,,HierarchicalGeoCount: Hierarchical scale perception for zero-shot object counting in remote sensing,https://www.semanticscholar.org/paper/a30ad7efe4691122a16947c751027cfc3dc2d9ed,Collected from Semantic Scholar API.,S2_a30ad7efe4691122a16947c751027cfc3dc2d9ed,37,,2026-03-01,a30ad7efe4691122a16947c751027cfc3dc2d9ed,https://www.semanticscholar.org/paper/a30ad7efe4691122a16947c751027cfc3dc2d9ed,Semantic Scholar,DOI:10.1016/j.jvcir.2026.104793,Semantic Scholar metadata,,Journal of Visual Communication and Image Representation,2026
